time,Input,N1_n,N1_h,N1_m,N1_v,N1_i,N1_dv,N1_refact
3176.80,0.9999999999999999,0.5280,0.1945,0.9489,39.5894,-4.1500,-0.5685,5.0000
3177.20,0.9999999999999999,0.5432,0.1867,0.9641,38.4464,-4.1500,-1.1430,5.0000
3177.60,0.9999999999999999,0.5576,0.1793,0.9746,36.9615,-4.1500,-1.4849,5.0000
3178.00,0.9999999999999999,0.5713,0.1721,0.9819,35.2388,-4.1500,-1.7227,5.0000
3178.40,0.9999999999999999,0.5842,0.1653,0.9869,33.3377,-4.1500,-1.9011,5.0000
3178.80,0.9999999999999999,0.5963,0.1587,0.9904,31.3002,-4.1500,-2.0375,5.0000
3179.20,0.9999999999999999,0.6077,0.1524,0.9928,29.1593,-4.1500,-2.1408,5.0000
3179.60,0.9999999999999999,0.6183,0.1463,0.9946,26.9427,-4.1500,-2.2167,5.0000
3180.00,0.9999999999999999,0.6283,0.1405,0.9958,24.6736,-4.1500,-2.2691,5.0000
3180.40,0.9999999999999999,0.6376,0.1350,0.9966,22.3721,-4.1500,-2.3015,5.0000
3180.80,0.9999999999999999,0.6462,0.1296,0.9972,20.0554,-4.1500,-2.3167,5.0000
3181.20,0.9999999999999999,0.6542,0.1245,0.9976,17.7381,-4.1500,-2.3173,5.0000
3181.60,0.9999999999999999,0.6617,0.1196,0.9978,15.4325,-4.1500,-2.3056,5.0000
3182.00,0.9999999999999999,0.6686,0.1150,0.9979,13.1491,-4.1500,-2.2834,5.0000
3182.40,0.9999999999999999,0.6750,0.1105,0.9979,10.8965,-4.1500,-2.2527,5.0000
3182.80,0.9999999999999999,0.6809,0.1062,0.9978,8.6817,-4.1500,-2.2148,5.0000
3183.20,0.9999999999999999,0.6863,0.1021,0.9976,6.5104,-4.1500,-2.1712,5.0000
3183.60,0.9999999999999999,0.6914,0.0982,0.9972,4.3874,-4.1500,-2.1230,5.0000
3184.00,0.9999999999999999,0.6959,0.0945,0.9968,2.3162,-4.1500,-2.0712,5.0000
3184.40,0.9999999999999999,0.7002,0.0910,0.9963,0.2996,-4.1500,-2.0166,5.0000
3184.80,0.9999999999999999,0.7040,0.0877,0.9956,-1.6603,-4.1500,-1.9599,5.0000
3185.20,0.9999999999999999,0.7075,0.0845,0.9948,-3.5619,-4.1500,-1.9016,5.0000
3185.60,0.9999999999999999,0.7107,0.0815,0.9939,-5.4043,-4.1500,-1.8424,5.0000
3186.00,0.9999999999999999,0.7136,0.0787,0.9927,-7.1868,-4.1500,-1.7825,5.0000
3186.40,0.9999999999999999,0.7161,0.0760,0.9914,-8.9093,-4.1500,-1.7225,5.0000
3186.80,0.9999999999999999,0.7185,0.0735,0.9899,-10.5719,-4.1500,-1.6626,5.0000
3187.20,0.9999999999999999,0.7205,0.0711,0.9881,-12.1750,-4.1500,-1.6032,5.0000
3187.60,0.9999999999999999,0.7224,0.0689,0.9860,-13.7196,-4.1500,-1.5446,5.0000
3188.00,0.9999999999999999,0.7240,0.0669,0.9837,-15.2067,-4.1500,-1.4871,5.0000
3188.40,0.9999999999999999,0.7254,0.0650,0.9810,-16.6376,-4.1500,-1.4310,5.0000
3188.80,0.9999999999999999,0.7266,0.0632,0.9780,-18.0142,-4.1500,-1.3766,5.0000
3189.20,0.9999999999999999,0.7276,0.0616,0.9746,-19.3384,-4.1500,-1.3242,5.0000
3189.60,0.9999999999999999,0.7284,0.0601,0.9709,-20.6126,-4.1500,-1.2742,5.0000
3190.00,0.9999999999999999,0.7291,0.0587,0.9667,-21.8393,-4.1500,-1.2267,5.0000
3190.40,0.9999999999999999,0.7296,0.0575,0.9621,-23.0214,-4.1500,-1.1821,5.0000
3190.80,0.9999999999999999,0.7300,0.0564,0.9570,-24.1619,-4.1500,-1.1405,5.0000
3191.20,0.9999999999999999,0.7302,0.0554,0.9515,-25.2641,-4.1500,-1.1022,5.0000
3191.60,0.9999999999999999,0.7303,0.0545,0.9454,-26.3313,-4.1500,-1.0673,5.0000
3192.00,0.9999999999999999,0.7303,0.0537,0.9388,-27.3673,-4.1500,-1.0360,5.0000
3192.40,0.9999999999999999,0.7302,0.0530,0.9317,-28.3758,-4.1500,-1.0084,5.0000
3192.80,0.9999999999999999,0.7300,0.0524,0.9239,-29.3605,-4.1500,-0.9848,5.0000
3193.20,0.9999999999999999,0.7296,0.0519,0.9156,-30.3256,-4.1500,-0.9651,5.0000
3193.60,0.9999999999999999,0.7291,0.0515,0.9066,-31.2752,-4.1500,-0.9495,5.0000
3194.00,0.9999999999999999,0.7286,0.0511,0.8970,-32.2135,-4.1500,-0.9383,5.0000
3194.40,0.9999999999999999,0.7279,0.0509,0.8866,-33.1450,-4.1500,-0.9315,5.0000
3194.80,0.9999999999999999,0.7272,0.0507,0.8755,-34.0745,-4.1500,-0.9295,5.0000
3195.20,0.9999999999999999,0.7264,0.0506,0.8636,-35.0068,-4.1500,-0.9323,5.0000
3195.60,0.9999999999999999,0.7254,0.0506,0.8509,-35.9473,-4.1500,-0.9405,5.0000
3196.00,0.9999999999999999,0.7244,0.0507,0.8372,-36.9016,-4.1500,-0.9543,5.0000
3196.40,0.9999999999999999,0.7233,0.0509,0.8225,-37.8757,-4.1500,-0.9742,5.0000
3196.80,0.9999999999999999,0.7221,0.0511,0.8068,-38.8765,-4.1500,-1.0007,5.0000
3197.20,0.9999999999999999,0.7208,0.0514,0.7898,-39.9110,-4.1500,-1.0345,5.0000
3197.60,0.9999999999999999,0.7195,0.0519,0.7716,-40.9872,-4.1500,-1.0762,5.0000
3198.00,0.9999999999999999,0.7180,0.0524,0.7518,-42.1137,-4.1500,-1.1266,5.0000
3198.40,0.9999999999999999,0.7164,0.0530,0.7304,-43.3000,-4.1500,-1.1863,5.0000
3198.80,0.9999999999999999,0.7147,0.0537,0.7072,-44.5562,-4.1500,-1.2562,5.0000
3199.20,0.9999999999999999,0.7130,0.0545,0.6818,-45.8928,-4.1500,-1.3366,5.0000
3199.60,0.9999999999999999,0.7111,0.0554,0.6541,-47.3207,-4.1500,-1.4279,5.0000
3200.00,0.9999999999999999,0.7091,0.0565,0.6237,-48.8499,-4.1500,-1.5292,5.0000
3200.40,0.9999999999999999,0.7069,0.0577,0.5903,-50.4889,-4.1500,-1.6390,5.0000
3200.80,0.9999999999999999,0.7047,0.0591,0.5535,-52.2422,-4.1500,-1.7533,5.0000
3201.20,0.9999999999999999,0.7023,0.0606,0.5129,-54.1081,-4.1500,-1.8659,5.0000
3201.60,0.9999999999999999,0.6997,0.0624,0.4685,-56.0744,-4.1500,-1.9663,0.0000
3202.00,0.9999999999999999,0.6971,0.0644,0.4202,-54.1139,-4.1500,1.9604,5.0000
3202.40,0.9999999999999999,0.6946,0.0661,0.3862,-57.6803,-4.1500,-3.5664,0.0000
3202.80,0.9999999999999999,0.6918,0.0683,0.3414,-56.3643,-4.1500,1.3160,0.0000
3203.20,0.9999999999999999,0.6892,0.0703,0.3083,-52.0292,-4.1500,4.3351,5.0000
3203.60,0.9999999999999999,0.6869,0.0718,0.2929,-57.4707,-4.1500,-5.4416,0.0000
3204.00,0.9999999999999999,0.6842,0.0739,0.2623,-57.1016,-4.1500,0.3691,0.0000
3204.40,0.9999999999999999,0.6816,0.0759,0.2371,-53.0370,-4.1500,4.0646,5.0000
3204.80,0.9999999999999999,0.6793,0.0775,0.2264,-58.4033,-4.1500,-5.3663,0.0000
3205.20,0.9999999999999999,0.6765,0.0797,0.2023,-58.0163,-4.1500,0.3870,0.0000
3205.60,0.9999999999999999,0.6739,0.0819,0.1829,-53.8154,-4.1500,4.2009,5.0000
3206.00,0.9999999999999999,0.6716,0.0835,0.1762,-58.9419,-4.1500,-5.1265,0.0000
3206.40,0.9999999999999999,0.6689,0.0857,0.1583,-58.4431,-4.1500,0.4989,0.0000
3206.80,0.9999999999999999,0.6662,0.0879,0.1443,-54.0968,-4.1500,4.3462,5.0000
3207.20,0.9999999999999999,0.6639,0.0895,0.1414,-59.0201,-4.1500,-4.9233,0.0000
3207.60,0.9999999999999999,0.6613,0.0918,0.1287,-58.4372,-4.1500,0.5830,0.0000
3208.00,0.9999999999999999,0.6587,0.0939,0.1192,-53.9951,-4.1500,4.4420,5.0000
3208.40,0.9999999999999999,0.6565,0.0955,0.1193,-58.7746,-4.1500,-4.7795,0.0000
3208.80,0.9999999999999999,0.6539,0.0977,0.1106,-58.1477,-4.1500,0.6269,0.0000
3209.20,0.9999999999999999,0.6513,0.0997,0.1044,-53.6540,-4.1500,4.4937,5.0000
3209.60,0.9999999999999999,0.6492,0.1012,0.1066,-58.3348,-4.1500,-4.6808,0.0000
3210.00,0.9999999999999999,0.6467,0.1033,0.1007,-57.6921,-4.1500,0.6427,0.0000
3210.40,0.9999999999999999,0.6443,0.1053,0.0967,-53.1745,-4.1500,4.5176,5.0000
3210.80,0.9999999999999999,0.6422,0.1067,0.1006,-57.7847,-4.1500,-4.6102,0.0000
3211.20,0.9999999999999999,0.6398,0.1087,0.0965,-57.1418,-4.1500,0.6429,0.0000
3211.60,0.9999999999999999,0.6374,0.1106,0.0941,-52.6153,-4.1500,4.5265,5.0000
3212.00,0.9999999999999999,0.6355,0.1119,0.0990,-57.1715,-4.1500,-4.5562,0.0000
3212.40,0.9999999999999999,0.6332,0.1138,0.0962,-56.5357,-4.1500,0.6358,0.0000
3212.80,0.9999999999999999,0.6309,0.1156,0.0948,-52.0079,-4.1500,4.5278,5.0000
3213.20,0.9999999999999999,0.6291,0.1168,0.1006,-56.5202,-4.1500,-4.5123,0.0000
3213.60,0.9999999999999999,0.6269,0.1185,0.0987,-55.8943,-4.1500,0.6259,0.0000
3214.00,0.9999999999999999,0.6247,0.1202,0.0980,-51.3686,-4.1500,4.5257,5.0000
3214.40,0.9999999999999999,0.6230,0.1213,0.1045,-55.8434,-4.1500,-4.4748,0.0000
3214.80,0.9999999999999999,0.6209,0.1230,0.1031,-55.2277,-4.1500,0.6157,0.0000
3215.20,0.9999999999999999,0.6188,0.1245,0.1030,-50.7054,-4.1500,4.5223,5.0000
3215.60,0.9999999999999999,0.6172,0.1255,0.1100,-55.1470,-4.1500,-4.4416,5.0000
3216.00,0.9999999999999999,0.6152,0.1271,0.1092,-58.5405,-4.1500,-3.3935,0.0000
3216.40,0.9999999999999999,0.6129,0.1291,0.1025,-57.1454,-4.1500,1.3951,0.0000
3216.80,0.9999999999999999,0.6107,0.1309,0.0992,-52.0242,-4.1500,5.1211,5.0000
3217.20,0.9999999999999999,0.6090,0.1320,0.1046,-55.9568,-4.1500,-3.9325,0.0000
3217.60,0.9999999999999999,0.6070,0.1336,0.1030,-55.0039,-4.1500,0.9529,5.0000
3218.00,0.9999999999999999,0.6051,0.1351,0.1033,-58.2093,-4.1500,-3.2054,0.0000
3218.40,0.9999999999999999,0.6029,0.1370,0.0981,-56.7114,-4.1500,1.4979,0.0000
3218.80,0.9999999999999999,0.6008,0.1387,0.0961,-51.4891,-4.1500,5.2223,5.0000
3219.20,0.9999999999999999,0.5992,0.1397,0.1026,-55.2758,-4.1500,-3.7867,0.0000
3219.60,0.9999999999999999,0.5973,0.1412,0.1024,-54.2567,-4.1500,1.0190,5.0000
3220.00,0.9999999999999999,0.5955,0.1425,0.1040,-57.3973,-4.1500,-3.1406,0.0000
3220.40,0.9999999999999999,0.5935,0.1443,0.1001,-55.8853,-4.1500,1.5120,0.0000
3220.80,0.9999999999999999,0.5915,0.1458,0.0992,-50.6341,-4.1500,5.2512,5.0000
3221.20,0.9999999999999999,0.5901,0.1467,0.1067,-54.3391,-4.1500,-3.7050,5.0000
3221.60,0.9999999999999999,0.5884,0.1480,0.1076,-57.2951,-4.1500,-2.9560,0.0000
3222.00,0.9999999999999999,0.5864,0.1497,0.1034,-55.6629,-4.1500,1.6323,0.0000
3222.40,0.9999999999999999,0.5845,0.1512,0.1025,-50.3048,-4.1500,5.3581,5.0000
3222.80,0.9999999999999999,0.5832,0.1520,0.1102,-53.8820,-4.1500,-3.5772,5.0000
3223.20,0.9999999999999999,0.5815,0.1532,0.1114,-56.7631,-4.1500,-2.8811,0.0000
3223.60,0.9999999999999999,0.5796,0.1548,0.1076,-55.0931,-4.1500,1.6700,5.0000
3224.00,0.9999999999999999,0.5778,0.1562,0.1072,-57.6932,-4.1500,-2.6000,0.0000
3224.40,0.9999999999999999,0.5759,0.1579,0.1023,-55.8092,-4.1500,1.8839,0.0000
3224.80,0.9999999999999999,0.5741,0.1594,0.1013,-50.2289,-4.1500,5.5803,5.0000
3225.20,0.9999999999999999,0.5728,0.1601,0.1092,-53.5626,-4.1500,-3.3337,5.0000
3225.60,0.9999999999999999,0.5713,0.1613,0.1111,-56.2847,-4.1500,-2.7221,0.0000
3226.00,0.9999999999999999,0.5695,0.1628,0.1082,-54.5159,-4.1500,1.7688,5.0000
3226.40,0.9999999999999999,0.5679,0.1640,0.1086,-57.0155,-4.1500,-2.4996,0.0000
3226.80,0.9999999999999999,0.5660,0.1656,0.1047,-55.0757,-4.1500,1.9397,5.0000
3227.20,0.9999999999999999,0.5644,0.1670,0.1046,-57.4292,-4.1500,-2.3535,0.0000
3227.60,0.9999999999999999,0.5625,0.1686,0.1006,-55.3785,-4.1500,2.0507,0.0000
3228.00,0.9999999999999999,0.5608,0.1700,0.1005,-49.6324,-4.1500,5.7462,5.0000
3228.40,0.9999999999999999,0.5598,0.1705,0.1094,-52.7497,-4.1500,-3.1173,5.0000
3228.80,0.9999999999999999,0.5584,0.1715,0.1126,-55.3353,-4.1500,-2.5856,0.0000
3229.20,0.9999999999999999,0.5567,0.1728,0.1111,-53.4866,-4.1500,1.8486,5.0000
3229.60,0.9999999999999999,0.5553,0.1739,0.1129,-55.8948,-4.1500,-2.4082,0.0000
3230.00,0.9999999999999999,0.5536,0.1753,0.1105,-53.9080,-4.1500,1.9868,5.0000
3230.40,0.9999999999999999,0.5522,0.1764,0.1116,-56.1973,-4.1500,-2.2893,0.0000
3230.80,0.9999999999999999,0.5505,0.1778,0.1088,-54.1192,-4.1500,2.0781,5.0000
3231.20,0.9999999999999999,0.5491,0.1790,0.1098,-56.3264,-4.1500,-2.2072,0.0000
3231.60,0.9999999999999999,0.5474,0.1804,0.1070,-54.1865,-4.1500,2.1400,5.0000
3232.00,0.9999999999999999,0.5460,0.1815,0.1081,-56.3350,-4.1500,-2.1486,0.0000
3232.40,0.9999999999999999,0.5444,0.1830,0.1055,-54.1518,-4.1500,2.1833,5.0000
3232.80,0.9999999999999999,0.5429,0.1841,0.1068,-56.2568,-4.1500,-2.1050,0.0000
3233.20,0.9999999999999999,0.5413,0.1855,0.1045,-54.0422,-4.1500,2.2145,5.0000
3233.60,0.9999999999999999,0.5399,0.1865,0.1061,-56.1138,-4.1500,-2.0716,0.0000
3234.00,0.9999999999999999,0.5384,0.1879,0.1041,-53.8760,-4.1500,2.2378,5.0000
3234.40,0.9999999999999999,0.5370,0.1889,0.1061,-55.9211,-4.1500,-2.0451,0.0000
3234.80,0.9999999999999999,0.5355,0.1903,0.1044,-53.6656,-4.1500,2.2556,5.0000
3235.20,0.9999999999999999,0.5342,0.1913,0.1066,-55.6892,-4.1500,-2.0236,0.0000
3235.60,0.9999999999999999,0.5327,0.1925,0.1053,-53.4197,-4.1500,2.2695,5.0000
3236.00,0.9999999999999999,0.5314,0.1935,0.1078,-55.4254,-4.1500,-2.0057,0.0000
3236.40,0.9999999999999999,0.5300,0.1947,0.1068,-53.1445,-4.1500,2.2809,5.0000
3236.80,0.9999999999999999,0.5288,0.1956,0.1096,-55.1348,-4.1500,-1.9903,5.0000
3237.20,0.9999999999999999,0.5274,0.1968,0.1088,-56.8444,-4.1500,-1.7095,0.0000
3237.60,0.9999999999999999,0.5258,0.1982,0.1052,-54.3227,-4.1500,2.5216,5.0000
3238.00,0.9999999999999999,0.5245,0.1993,0.1063,-56.1041,-4.1500,-1.7814,0.0000
3238.40,0.9999999999999999,0.5231,0.2006,0.1043,-53.6440,-4.1500,2.4601,5.0000
3238.80,0.9999999999999999,0.5219,0.2015,0.1066,-55.4683,-4.1500,-1.8243,0.0000
3239.20,0.9999999999999999,0.5205,0.2027,0.1056,-53.0466,-4.1500,2.4216,5.0000
3239.60,0.9999999999999999,0.5193,0.2036,0.1087,-54.8967,-4.1500,-1.8500,5.0000
3240.00,0.9999999999999999,0.5180,0.2047,0.1085,-56.4990,-4.1500,-1.6023,0.0000
3240.40,0.9999999999999999,0.5166,0.2060,0.1055,-53.8960,-4.1500,2.6030,5.0000
3240.80,0.9999999999999999,0.5154,0.2069,0.1073,-55.5865,-4.1500,-1.6904,0.0000
3241.20,0.9999999999999999,0.5140,0.2081,0.1060,-53.0585,-4.1500,2.5279,5.0000
3241.60,0.9999999999999999,0.5129,0.2089,0.1091,-54.8045,-4.1500,-1.7460,5.0000
3242.00,0.9999999999999999,0.5117,0.2100,0.1089,-56.3250,-4.1500,-1.5205,0.0000
3242.40,0.9999999999999999,0.5103,0.2113,0.1062,-53.6581,-4.1500,2.6668,5.0000
3242.80,0.9999999999999999,0.5092,0.2122,0.1083,-55.2798,-4.1500,-1.6216,0.0000
3243.20,0.9999999999999999,0.5079,0.2133,0.1074,-52.6986,-4.1500,2.5811,5.0000
3243.60,0.9999999999999999,0.5069,0.2140,0.1109,-54.3854,-4.1500,-1.6867,5.0000
3244.00,0.9999999999999999,0.5057,0.2150,0.1112,-55.8601,-4.1500,-1.4748,0.0000
3244.40,0.9999999999999999,0.5044,0.2162,0.1090,-53.1586,-4.1500,2.7016,5.0000
3244.80,0.9999999999999999,0.5034,0.2169,0.1116,-54.7374,-4.1500,-1.5789,5.0000
3245.20,0.9999999999999999,0.5022,0.2180,0.1112,-56.1236,-4.1500,-1.3862,0.0000
3245.60,0.9999999999999999,0.5009,0.2192,0.1086,-53.3498,-4.1500,2.7738,5.0000
3246.00,0.9999999999999999,0.4999,0.2200,0.1109,-54.8596,-4.1500,-1.5098,5.0000
3246.40,0.9999999999999999,0.4987,0.2210,0.1104,-56.1894,-4.1500,-1.3298,0.0000
3246.80,0.9999999999999999,0.4974,0.2222,0.1077,-53.3697,-4.1500,2.8197,5.0000
3247.20,0.9999999999999999,0.4964,0.2230,0.1101,-54.8319,-4.1500,-1.4622,5.0000
3247.60,0.9999999999999999,0.4952,0.2239,0.1098,-56.1231,-4.1500,-1.2912,0.0000
3248.00,0.9999999999999999,0.4940,0.2251,0.1073,-53.2719,-4.1500,2.8512,5.0000
3248.40,0.9999999999999999,0.4930,0.2259,0.1099,-54.6989,-4.1500,-1.4269,5.0000
3248.80,0.9999999999999999,0.4919,0.2268,0.1098,-55.9614,-4.1500,-1.2626,0.0000
3249.20,0.9999999999999999,0.4907,0.2280,0.1076,-53.0869,-4.1500,2.8745,5.0000
3249.60,0.9999999999999999,0.4898,0.2287,0.1104,-54.4860,-4.1500,-1.3991,5.0000
3250.00,0.9999999999999999,0.4887,0.2296,0.1106,-55.7259,-4.1500,-1.2399,0.0000
3250.40,0.9999999999999999,0.4875,0.2307,0.1087,-52.8329,-4.1500,2.8930,5.0000
3250.80,0.9999999999999999,0.4867,0.2313,0.1119,-54.2088,-4.1500,-1.3759,5.0000
3251.20,0.9999999999999999,0.4856,0.2322,0.1124,-55.4296,-4.1500,-1.2208,0.0000
3251.60,0.9999999999999999,0.4845,0.2332,0.1108,-52.5210,-4.1500,2.9086,5.0000
3252.00,0.9999999999999999,0.4837,0.2338,0.1142,-53.8768,-4.1500,-1.3558,5.0000
3252.40,0.9999999999999999,0.4827,0.2346,0.1150,-55.0806,-4.1500,-1.2038,5.0000
3252.80,0.9999999999999999,0.4817,0.2356,0.1137,-56.1578,-4.1500,-1.0772,0.0000
3253.20,0.9999999999999999,0.4805,0.2367,0.1106,-53.1308,-4.1500,3.0271,5.0000
3253.60,0.9999999999999999,0.4796,0.2374,0.1131,-54.3787,-4.1500,-1.2479,5.0000
3254.00,0.9999999999999999,0.4787,0.2382,0.1132,-55.4923,-4.1500,-1.1136,0.0000
3254.40,0.9999999999999999,0.4776,0.2392,0.1114,-52.4944,-4.1500,2.9979,5.0000
3254.80,0.9999999999999999,0.4768,0.2398,0.1148,-53.7583,-4.1500,-1.2640,5.0000
3255.20,0.9999999999999999,0.4759,0.2405,0.1157,-54.8849,-4.1500,-1.1265,5.0000
3255.60,0.9999999999999999,0.4749,0.2414,0.1146,-55.8970,-4.1500,-1.0122,0.0000
3256.00,0.9999999999999999,0.4738,0.2425,0.1119,-52.8151,-4.1500,3.0819,5.0000
3256.40,0.9999999999999999,0.4730,0.2431,0.1147,-54.0005,-4.1500,-1.1854,5.0000
3256.80,0.9999999999999999,0.4721,0.2438,0.1153,-55.0609,-4.1500,-1.0604,5.0000
3257.20,0.9999999999999999,0.4711,0.2447,0.1140,-56.0175,-4.1500,-0.9566,0.0000
3257.60,0.9999999999999999,0.4701,0.2458,0.1111,-52.8889,-4.1500,3.1286,5.0000
3258.00,0.9999999999999999,0.4693,0.2464,0.1139,-54.0256,-4.1500,-1.1367,5.0000
3258.40,0.9999999999999999,0.4684,0.2471,0.1145,-55.0447,-4.1500,-1.0191,5.0000
3258.80,0.9999999999999999,0.4675,0.2480,0.1133,-55.9662,-4.1500,-0.9214,0.0000
3259.20,0.9999999999999999,0.4664,0.2491,0.1107,-52.8073,-4.1500,3.1589,5.0000
3259.60,0.9999999999999999,0.4657,0.2496,0.1136,-53.9092,-4.1500,-1.1019,5.0000
3260.00,0.9999999999999999,0.4649,0.2503,0.1144,-54.8983,-4.1500,-0.9891,5.0000
3260.40,0.9999999999999999,0.4639,0.2512,0.1135,-55.7937,-4.1500,-0.8954,0.0000
3260.80,0.9999999999999999,0.4629,0.2522,0.1111,-52.6120,-4.1500,3.1817,5.0000
3261.20,0.9999999999999999,0.4622,0.2527,0.1143,-53.6860,-4.1500,-1.0740,5.0000
3261.60,0.9999999999999999,0.4615,0.2533,0.1155,-54.6506,-4.1500,-0.9646,5.0000
3262.00,0.9999999999999999,0.4606,0.2541,0.1148,-55.5243,-4.1500,-0.8736,0.0000
3262.40,0.9999999999999999,0.4596,0.2551,0.1128,-52.3233,-4.1500,3.2010,5.0000
3262.80,0.9999999999999999,0.4590,0.2555,0.1163,-53.3732,-4.1500,-1.0499,5.0000
3263.20,0.9999999999999999,0.4583,0.2561,0.1177,-54.3159,-4.1500,-0.9427,5.0000
3263.60,0.9999999999999999,0.4574,0.2568,0.1174,-55.1696,-4.1500,-0.8537,5.0000
3264.00,0.9999999999999999,0.4565,0.2577,0.1156,-55.9506,-4.1500,-0.7810,0.0000
3264.40,0.9999999999999999,0.4556,0.2587,0.1127,-52.6726,-4.1500,3.2781,5.0000
3264.80,0.9999999999999999,0.4549,0.2591,0.1157,-53.6493,-4.1500,-0.9768,5.0000
3265.20,0.9999999999999999,0.4542,0.2598,0.1167,-54.5296,-4.1500,-0.8803,5.0000
3265.60,0.9999999999999999,0.4534,0.2605,0.1161,-55.3302,-4.1500,-0.8006,0.0000
3266.00,0.9999999999999999,0.4525,0.2614,0.1142,-52.0658,-4.1500,3.2645,5.0000
3266.40,0.9999999999999999,0.4520,0.2617,0.1180,-53.0454,-4.1500,-0.9796,5.0000
3266.80,0.9999999999999999,0.4513,0.2623,0.1198,-53.9256,-4.1500,-0.8802,5.0000
3267.20,0.9999999999999999,0.4506,0.2629,0.1199,-54.7233,-4.1500,-0.7978,5.0000
3267.60,0.9999999999999999,0.4498,0.2637,0.1187,-55.4542,-4.1500,-0.7309,0.0000
3268.00,0.9999999999999999,0.4489,0.2645,0.1162,-52.1312,-4.1500,3.3230,5.0000
3268.40,0.9999999999999999,0.4484,0.2649,0.1197,-53.0547,-4.1500,-0.9235,5.0000
3268.80,0.9999999999999999,0.4478,0.2654,0.1213,-53.8857,-4.1500,-0.8310,5.0000
3269.20,0.9999999999999999,0.4470,0.2660,0.1213,-54.6405,-4.1500,-0.7548,5.0000
3269.60,0.9999999999999999,0.4463,0.2667,0.1200,-55.3339,-4.1500,-0.6934,0.0000
3270.00,0.9999999999999999,0.4454,0.2676,0.1177,-51.9781,-4.1500,3.3557,5.0000
3270.40,0.9999999999999999,0.4450,0.2679,0.1213,-52.8662,-4.1500,-0.8881,5.0000
3270.80,0.9999999999999999,0.4444,0.2683,0.1230,-53.6650,-4.1500,-0.7988,5.0000
3271.20,0.9999999999999999,0.4437,0.2689,0.1232,-54.3905,-4.1500,-0.7255,5.0000
3271.60,0.9999999999999999,0.4430,0.2696,0.1221,-55.0571,-4.1500,-0.6666,5.0000
3272.00,0.9999999999999999,0.4422,0.2704,0.1200,-55.6769,-4.1500,-0.6198,0.0000
3272.40,0.9999999999999999,0.4414,0.2712,0.1170,-52.2597,-4.1500,3.4172,5.0000
3272.80,0.9999999999999999,0.4409,0.2716,0.1202,-53.0878,-4.1500,-0.8281,5.0000
3273.20,0.9999999999999999,0.4403,0.2720,0.1217,-53.8350,-4.1500,-0.7473,5.0000
3273.60,0.9999999999999999,0.4397,0.2726,0.1218,-54.5161,-4.1500,-0.6811,5.0000
3274.00,0.9999999999999999,0.4390,0.2733,0.1206,-55.1441,-4.1500,-0.6280,5.0000
3274.40,0.9999999999999999,0.4382,0.2741,0.1185,-55.7299,-4.1500,-0.5859,0.0000
3274.80,0.9999999999999999,0.4374,0.2749,0.1156,-52.2824,-4.1500,3.4475,5.0000
3275.20,0.9999999999999999,0.4369,0.2753,0.1189,-53.0751,-4.1500,-0.7927,5.0000
3275.60,0.9999999999999999,0.4364,0.2757,0.1206,-53.7909,-4.1500,-0.7158,5.0000
3276.00,0.9999999999999999,0.4357,0.2762,0.1208,-54.4436,-4.1500,-0.6527,5.0000
3276.40,0.9999999999999999,0.4351,0.2769,0.1199,-55.0456,-4.1500,-0.6020,5.0000
3276.80,0.9999999999999999,0.4343,0.2776,0.1181,-55.6073,-4.1500,-0.5618,0.0000
3277.20,0.9999999999999999,0.4336,0.2785,0.1155,-52.1373,-4.1500,3.4700,5.0000
3277.60,0.9999999999999999,0.4331,0.2787,0.1190,-52.9016,-4.1500,-0.7643,5.0000
3278.00,0.9999999999999999,0.4326,0.2791,0.1210,-53.5911,-4.1500,-0.6895,5.0000
3278.40,0.9999999999999999,0.4321,0.2796,0.1215,-54.2191,-4.1500,-0.6280,5.0000
3278.80,0.9999999999999999,0.4315,0.2802,0.1209,-54.7976,-4.1500,-0.5785,5.0000
3279.20,0.9999999999999999,0.4308,0.2809,0.1194,-55.3369,-4.1500,-0.5393,0.0000
3279.60,0.9999999999999999,0.4300,0.2817,0.1171,-51.8455,-4.1500,3.4914,5.0000
3280.00,0.9999999999999999,0.4297,0.2819,0.1210,-52.5837,-4.1500,-0.7381,5.0000
3280.40,0.9999999999999999,0.4293,0.2822,0.1232,-53.2476,-4.1500,-0.6639,5.0000
3280.80,0.9999999999999999,0.4288,0.2826,0.1241,-53.8505,-4.1500,-0.6029,5.0000
3281.20,0.9999999999999999,0.4282,0.2832,0.1239,-54.4044,-4.1500,-0.5539,5.0000
3281.60,0.9999999999999999,0.4276,0.2838,0.1227,-54.9199,-4.1500,-0.5155,5.0000
3282.00,0.9999999999999999,0.4269,0.2844,0.1207,-55.4056,-4.1500,-0.4857,0.0000
3282.40,0.9999999999999999,0.4262,0.2852,0.1182,-51.8683,-4.1500,3.5373,5.0000
3282.80,0.9999999999999999,0.4259,0.2854,0.1219,-52.5603,-4.1500,-0.6920,5.0000
3283.20,0.9999999999999999,0.4255,0.2857,0.1241,-53.1827,-4.1500,-0.6224,5.0000
3283.60,0.9999999999999999,0.4250,0.2861,0.1250,-53.7480,-4.1500,-0.5653,5.0000
3284.00,0.9999999999999999,0.4245,0.2866,0.1249,-54.2677,-4.1500,-0.5197,5.0000
3284.40,0.9999999999999999,0.4239,0.2871,0.1238,-54.7519,-4.1500,-0.4842,5.0000
